HHID,SH81A,SH81B,SH81C,SH81D,SH81E,SH81F,SH81G
"057808801",0,0,0,0,0,0,0
"057808901",0,0,0,0,0,0,0
"057809001",0,1,0,1,1,0,0
"057809101",0,0,0,0,0,0,0
"057809201",0,0,0,0,0,0,0
"057809301",0,1,0,0,0,0,0
"057809401",0,0,0,0,0,0,0
"057900701",0,1,0,0,0,0,0
"057900901",1,1,0,0,1,0,0
"057901001",0,0,0,0,0,0,0
"057901101",0,0,0,0,0,0,0
"057901201",0,1,0,0,0,1,0
"057901301",0,0,0,0,0,0,0
"057901401",0,0,0,0,0,0,0
"057903201",0,0,0,0,0,0,0
"057903301",0,0,0,0,1,1,0
"057903401",0,0,0,0,0,0,0
"057903501",0,0,0,0,1,1,0
"057903601",0,0,0,0,0,0,0
"057903701",1,0,0,0,0,0,0
"057903801",0,0,0,0,0,0,0
"057905501",0,1,0,0,1,1,0
"057905601",0,0,0,0,0,0,0
"057905701",0,0,0,0,0,0,0
"057905801",0,0,0,0,0,0,0
"057905901",0,0,0,0,1,1,0
"057906001",1,0,0,0,0,0,0
"057906101",0,0,0,0,0,0,0
"057906201",0,1,1,0,1,1,0
"057907101",0,0,0,0,0,0,0
"057907201",0,0,0,0,0,0,0
"057907301",0,0,0,0,0,0,0
"057907401",0,1,0,0,1,0,0
"057907501",0,0,0,0,0,0,0
"057907701",0,0,1,1,1,1,0
"057907801",0,1,0,0,0,0,0
"058000401",1,1,0,0,0,0,0
"058000701",0,0,0,0,0,0,0
"058000901",0,1,0,0,0,0,0
"058001201",0,0,0,0,0,0,0
"058001401",0,0,0,0,0,0,0
"058001501",0,0,0,0,0,0,0
"058001901",0,0,0,0,0,0,0
"058002101",1,1,1,1,1,1,1
"058002401",0,0,0,0,0,0,0
"058002501",0,0,0,0,0,0,0
"058002701",0,0,0,0,0,0,0
"058003001",0,0,0,0,0,0,0
"058003201",0,0,0,0,0,0,0
"058004101",0,0,0,0,0,0,0
"058004201",0,0,0,0,0,0,0
"058004401",0,1,1,0,0,0,0
"058004701",0,0,0,0,0,0,0
"058004901",0,0,0,0,0,0,0
"058005201",0,0,0,0,0,0,0
"058005401",0,0,0,0,0,0,0
"058005601",1,1,1,0,1,0,0
"058005901",0,0,0,0,0,0,0
"058006101",1,1,0,0,0,0,0
"058006401",0,0,0,0,0,0,0
"058006601",0,0,0,0,0,0,0
"058006801",0,0,0,0,0,0,0
"058007101",0,0,0,0,0,0,0
"058007301",0,0,0,0,0,0,0
"058007601",0,0,0,0,0,0,0
"058100101",0,0,0,0,0,0,0
"058100201",1,0,0,0,0,0,0
"058100301",0,0,0,0,0,0,0
"058100501",1,1,0,0,1,1,0
"058100601",0,0,0,0,0,0,0
"058100701",0,0,0,0,0,0,0
"058100801",0,0,0,0,0,0,0
"058104001",0,0,0,0,0,0,0
"058104101",0,0,0,0,0,0,0
"058104201",0,0,0,0,0,0,0
"058104301",1,0,0,0,0,0,0
"058104401",0,0,0,0,0,0,0
"058104601",0,0,0,0,0,0,0
"058104701",0,1,0,0,0,0,0
"058108001",1,1,1,1,0,0,0
"058108101",0,0,0,0,0,0,0
"058108201",0,0,0,0,0,0,0
"058108301",0,0,0,0,0,0,0
"058108401",1,0,0,0,0,0,0
"058108501",1,0,0,0,0,0,0
"058108601",0,1,0,0,0,0,0
"058108701",0,0,0,0,0,0,0
"058111101",0,0,0,0,0,0,0
"058111201",0,0,0,0,0,0,0
"058111301",0,0,0,0,0,0,0
"058111401",0,0,0,0,1,0,0
"058111501",1,1,0,0,0,0,0
"058111601",1,0,0,0,1,0,0
"058111701",0,0,0,0,0,0,0
"058111801",0,0,0,0,0,0,0
"058200101",0,0,0,0,0,0,0
"058200201",0,0,0,0,0,0,0
"058200301",0,0,0,0,0,0,0
"058200401",0,1,0,0,1,1,0
"058200501",1,1,0,0,0,0,0
"058200601",0,0,0,0,1,0,0
"058200701",0,0,0,0,0,0,0
"058200801",0,0,0,0,0,0,0
"058202501",0,1,0,0,0,0,0
"058202601",0,0,0,0,0,0,0
"058202801",0,0,0,0,0,0,0
"058202901",0,0,0,0,0,0,0
"058203001",0,0,0,0,0,0,0
"058203101",0,0,0,0,0,0,0
"058203201",0,0,0,0,0,0,0
"058205901",0,1,0,0,0,0,0
"058206001",0,0,0,0,0,0,0
"058206101",1,1,0,0,0,0,0
"058206201",0,0,0,0,0,0,0
"058206301",0,0,0,0,0,0,0
"058206401",0,0,0,0,0,0,0
"058208101",0,0,0,0,0,0,0
"058208201",0,0,0,0,0,0,0
"058208301",0,0,0,0,0,0,0
"058208401",0,0,0,0,0,0,0
"058208501",0,0,0,0,0,0,0
"058208601",0,1,0,0,0,0,0
"058208701",0,0,0,1,1,1,0
"058208801",0,0,0,0,0,0,0
"058300101",0,0,0,0,0,0,0
"058300401",0,0,0,0,0,0,0
"058300901",0,0,0,0,0,0,0
"058301201",0,0,1,1,0,0,0
"058301601",1,1,0,0,0,0,0
"058301901",0,0,0,0,0,0,0
"058302201",1,1,0,1,0,0,0
"058302601",0,0,0,0,0,0,0
"058302901",0,0,0,0,0,0,0
"058303601",0,0,0,0,0,0,0
"058303801",1,0,0,0,0,0,0
"058304201",0,0,0,0,0,0,0
"058304501",1,0,0,0,0,0,0
"058304801",0,0,0,0,0,0,0
"058305201",1,1,0,0,0,0,0
"058305501",1,0,0,0,0,0,0
"058305901",1,0,0,0,0,0,0
"058306201",0,0,1,1,0,0,0
"058306401",0,0,0,0,0,0,0
"058306901",0,0,1,1,1,0,0
"058307101",1,1,0,0,1,0,0
"058307601",0,0,0,0,0,0,0
"058400901",0,0,0,0,0,0,0
"058401001",0,0,0,0,0,0,0
"058401101",0,0,0,0,0,0,0
"058401201",0,0,0,0,0,0,0
"058401301",0,1,0,0,0,0,0
"058401401",0,0,0,0,0,0,0
"058401501",1,0,0,0,0,0,0
"058404001",0,0,0,0,0,0,0
"058404101",0,0,0,0,0,0,0
"058404201",0,0,0,0,0,0,0
"058404301",0,0,0,0,0,0,0
"058404401",0,0,0,1,1,0,0
"058404501",0,0,0,0,0,0,0
"058404601",0,0,0,0,0,0,0
"058404701",0,0,0,0,0,0,0
"058407201",0,0,0,0,0,0,0
"058407301",0,0,0,0,0,0,0
"058407501",0,0,0,0,0,0,0
"058407601",0,0,0,0,0,0,0
"058407701",0,0,0,0,0,0,0
"058407801",0,0,0,0,0,0,0
"058407901",0,0,0,0,0,0,0
"058409601",0,0,0,0,0,0,0
"058409701",0,1,0,0,0,0,0
"058409801",0,0,0,0,0,0,0
"058409901",0,1,0,0,1,0,0
"058410001",0,1,0,0,0,0,0
"058410101",0,1,0,0,0,0,0
"058410201",0,0,0,0,0,0,0
"058410301",0,0,0,0,0,0,0
"058500901",0,0,0,0,0,0,0
"058501001",0,0,0,0,0,0,0
"058501101",0,0,0,0,0,0,0
"058501201",0,0,0,0,0,0,0
"058501301",0,0,0,0,0,0,0
"058501401",0,1,0,1,1,0,0
"058501501",0,0,0,0,0,0,0
"058501601",0,1,0,0,0,0,0
"058503301",0,0,0,0,0,0,0
"058503501",0,0,0,0,0,0,0
"058503601",0,0,0,0,0,0,0
"058503801",0,0,0,0,0,0,0
"058503901",0,0,0,0,0,0,0
"058505501",0,0,0,0,0,0,0
"058505601",0,0,0,0,0,0,0
"058505701",0,0,0,0,0,0,0
"058505801",0,0,0,0,0,0,0
"058505901",0,0,0,0,0,0,0
"058506001",0,0,0,0,0,0,0
"058506101",0,0,0,0,0,0,0
"058506201",0,0,0,0,0,0,0
"058507001",0,0,0,0,0,0,0
"058507101",0,0,0,0,0,0,0
"058507201",0,1,1,1,1,1,0
"058507301",0,0,0,0,0,0,0
"058507401",0,0,0,0,0,0,0
"058507501",0,0,0,0,0,0,0
"058507601",0,0,0,0,0,0,0
"058507701",0,0,0,0,0,0,0
"058600101",0,0,0,0,0,0,0
"058600201",0,0,0,0,0,0,0
"058600401",1,0,0,0,0,0,0
"058600501",0,0,0,0,0,0,0
"058600601",0,1,0,1,1,0,0
"058600701",0,0,0,0,0,0,0
"058600801",0,0,0,0,0,0,0
"058601401",0,0,0,0,0,0,0
"058602201",0,0,0,0,0,0,0
"058602301",0,1,0,0,0,0,0
"058602401",1,0,0,0,0,0,0
"058602501",0,0,0,0,0,0,0
"058602601",0,0,0,0,0,0,0
"058602701",0,1,0,0,0,0,0
"058602801",0,0,0,0,0,0,0
"058602901",0,0,0,0,0,0,0
"058603801",0,0,0,0,0,0,0
"058603901",0,1,0,0,0,0,0
"058604001",0,0,0,0,0,0,0
"058604101",0,0,0,0,0,0,0
"058604201",0,0,0,0,0,0,0
"058604401",0,0,0,0,0,0,0
"058604501",0,0,0,0,0,0,0
"058606201",0,0,0,0,0,0,0
"058606301",0,0,0,0,0,0,0
"058606401",0,0,0,0,0,0,0
"058606601",0,0,0,1,0,0,0
"058606701",0,0,0,0,0,0,0
"058606801",0,0,0,0,0,0,0
"058700101",0,0,0,0,0,0,0
"058700201",0,1,0,0,0,0,0
"058700301",0,0,0,0,0,0,0
"058700401",0,0,0,0,0,0,0
"058701301",0,0,0,0,0,0,0
"058701401",0,0,0,0,0,0,0
"058701701",0,0,0,0,0,0,0
"058702501",0,0,0,0,0,0,0
"058702601",0,0,0,0,0,0,0
"058702801",1,1,0,0,0,0,0
"058703601",0,1,0,0,0,0,0
"058703701",0,0,0,0,0,0,0
"058703801",0,0,0,0,1,0,0
"058703901",0,0,0,0,0,0,0
"058704001",0,0,0,0,0,0,0
"058704101",0,1,0,0,0,0,0
"058704201",0,0,0,0,0,0,0
"058704301",0,1,0,0,0,0,0
"058705001",0,1,0,0,0,0,0
"058705101",0,1,0,0,0,0,0
"058705201",0,1,0,0,0,0,0
"058705301",0,0,0,0,0,0,0
"058705401",0,0,0,0,0,0,0
"058706101",0,1,0,0,0,0,0
"058706201",0,0,0,0,0,0,0
"058706401",0,0,0,0,0,0,0
"058706501",0,1,0,0,0,0,0
"058707401",0,1,0,0,0,0,0
"058800101",0,0,0,0,0,0,0
"058800201",0,0,0,0,0,0,0
"058800301",0,0,0,0,0,0,0
"058800401",0,0,0,0,0,0,0
"058800501",0,0,1,0,1,0,0
"058800601",0,0,0,0,0,0,0
"058800701",0,0,0,0,0,0,0
"058800801",1,1,0,0,0,0,0
"058802501",1,1,0,0,0,0,0
"058802601",0,1,0,0,0,0,0
"058802701",0,0,0,0,0,0,0
"058802801",0,0,0,0,0,0,0
"058802901",0,0,0,0,0,0,0
"058803001",0,0,0,0,0,0,0
"058803101",0,0,0,0,1,0,0
"058803201",0,0,0,0,0,0,0
"058805601",1,0,0,0,0,0,0
"058805701",0,0,0,0,0,0,0
"058805801",1,0,0,0,0,1,0
"058805901",0,0,1,0,1,1,0
"058806001",1,0,0,0,0,0,0
"058806101",0,0,0,0,0,0,0
"058806201",0,0,0,0,0,0,0
"058806301",0,1,0,0,0,0,0
"058808001",0,0,0,0,0,0,0
"058808201",0,0,0,0,0,0,0
"058808301",0,0,0,0,0,0,0
"058808401",0,0,0,0,0,0,0
"058808601",0,0,0,0,0,0,0
"058808701",0,0,0,0,0,0,0
"058900201",1,1,0,0,0,0,0
"058900801",1,0,0,0,0,0,0
"058901301",0,0,0,0,0,0,0
"058901901",0,0,0,0,0,0,0
"058902301",0,0,0,0,0,0,0
"058902901",0,0,0,0,0,0,0
"058903501",0,0,0,0,0,0,0
"058904001",0,0,0,0,0,0,0
"058904601",0,0,0,0,0,0,0
"058905101",0,1,1,0,0,0,0
"058905701",0,0,0,0,0,0,0
"058906301",0,0,0,0,0,0,0
"058907401",1,1,1,0,0,0,0
"058908001",0,0,0,0,0,0,0
"058908501",0,0,0,0,0,0,0
"058909101",0,0,0,0,0,0,0
"058909601",0,0,1,0,0,0,0
"058910201",1,0,1,0,0,0,0
"058910801",0,0,0,0,0,0,0
"058911301",1,1,0,1,1,0,0
"058911901",0,0,0,0,0,0,0
"058912401",0,0,0,0,0,0,0
"059000101",0,0,0,0,0,0,0
"059000201",0,0,0,0,1,1,0
"059000301",0,0,0,0,0,0,0
"059000401",1,0,1,1,0,0,0
"059000501",0,1,0,0,0,0,0
"059000601",1,0,0,1,1,1,0
"059000701",0,0,0,0,0,0,0
"059000801",0,1,0,0,0,0,0
"059002601",0,1,0,0,0,0,0
"059002701",1,0,0,0,0,0,0
"059002901",0,0,0,0,0,0,0
"059003001",0,0,0,0,0,0,0
"059003101",0,0,0,0,0,0,0
"059003201",0,0,0,0,0,0,0
"059005001",0,0,0,0,0,0,0
"059005101",0,0,0,0,0,0,0
"059005201",0,0,0,0,0,0,0
"059005301",0,1,0,0,0,0,0
"059005401",0,1,0,0,0,0,0
"059005501",0,0,0,0,0,0,0
"059006301",0,0,0,0,0,0,0
"059006401",0,0,0,0,0,0,0
"059006501",0,0,0,0,0,0,0
"059006601",0,0,0,0,0,0,0
"059006701",0,0,0,0,0,0,0
"059006801",0,0,0,0,0,0,0
"059006901",0,1,0,0,0,0,0
"059007001",1,1,0,0,0,0,0
"059007201",0,0,0,0,0,0,0
"059100301",0,0,0,0,0,0,0
"059100701",0,0,1,0,0,0,0
"059100901",0,0,1,0,1,0,0
"059101301",0,0,0,0,0,0,0
"059101701",0,0,0,0,0,0,0
"059102101",0,0,0,0,0,0,0
"059102401",0,0,0,0,0,0,0
"059102801",0,0,0,0,0,0,0
"059103601",0,0,0,0,0,0,0
"059103901",0,0,0,0,0,0,0
"059104301",0,0,0,0,0,0,1
"059104701",0,0,0,0,0,0,0
"059105101",0,0,0,0,0,0,0
"059105401",0,0,0,0,1,0,1
"059105801",0,0,0,0,0,0,0
"059106201",0,0,0,0,0,0,0
"059106601",0,0,0,0,0,1,0
"059106901",0,0,0,0,0,0,0
"059107301",0,0,0,0,0,0,0
"059107701",0,0,0,0,0,0,1
"059108101",0,0,0,0,0,0,0
"059108401",0,0,1,0,0,0,1
"059200601",1,1,0,0,0,0,0
"059202101",1,1,0,1,1,1,0
"059202801",1,0,0,0,0,0,0
"059204201",1,0,0,1,0,0,0
"059205001",1,0,0,0,0,0,0
"059205701",0,0,0,0,0,0,0
"059206501",0,0,1,0,0,0,0
"059207201",0,0,0,1,0,0,0
"059208001",0,0,0,0,0,0,0
"059208701",0,1,0,0,0,0,0
"059209501",0,0,1,0,0,1,0
"059210201",0,0,0,0,0,0,0
"059211001",1,0,0,0,0,0,0
"059211701",0,0,0,0,0,0,0
"059212501",0,1,0,0,0,0,0
"059213201",0,0,0,0,0,0,0
"059214001",1,1,0,0,0,0,0
"059214701",0,0,0,0,0,0,0
"059215501",0,1,0,0,0,0,0
"059216201",0,0,1,0,0,0,0
"059217001",0,0,0,0,0,0,0
"059300301",0,0,1,1,1,0,0
"059300701",0,0,0,0,0,0,0
"059301201",0,0,0,0,0,0,0
"059302001",0,0,0,0,0,0,0
"059302401",0,0,0,0,0,0,0
"059302801",0,0,1,0,0,0,0
"059303301",1,0,1,1,1,1,0
"059303701",1,0,0,0,0,0,0
"059304601",0,0,0,0,1,0,0
"059304901",0,0,0,1,0,1,0
"059305401",1,0,0,0,0,0,0
"059305801",0,0,0,0,0,0,0
"059306201",0,0,0,0,0,0,0
"059306801",0,0,0,0,0,0,0
"059307201",0,0,0,0,0,0,0
"059307701",0,0,0,0,0,0,0
"059308101",1,0,1,1,0,0,0
"059308501",1,1,0,0,0,0,0
"059309001",0,0,0,0,0,0,0
"059309401",0,0,0,1,0,0,0
"059309901",0,0,0,0,0,1,0
"059400201",0,0,0,0,0,0,0
"059400701",1,0,0,0,0,0,0
"059401101",0,0,0,0,0,0,0
"059401601",0,0,0,0,1,0,0
"059402501",1,0,1,0,0,0,0
"059402901",0,0,0,0,0,0,0
"059403401",0,0,0,0,0,0,0
"059403801",0,0,0,0,0,1,0
"059404701",0,0,0,0,0,0,0
"059405201",0,0,0,0,0,0,0
"059405601",1,0,0,0,1,0,0
"059406101",0,0,0,0,0,0,0
"059406501",1,0,0,0,0,0,0
"059407001",0,0,0,0,0,0,0
"059407401",0,0,0,0,0,0,0
"059407901",0,1,0,0,0,0,0
"059408301",0,0,0,0,0,0,0
"059408801",0,1,0,0,0,0,0
"059409201",0,0,1,0,1,1,0
"059409701",0,0,0,0,0,0,0
"059410101",0,0,0,0,0,0,0
"059500601",0,0,0,0,0,0,0
"059500901",0,0,0,0,0,0,0
"059501301",0,0,0,0,0,0,0
"059501601",1,0,0,0,0,0,0
"059501901",0,0,0,0,0,0,0
"059502201",0,0,0,0,0,0,0
"059502501",0,0,0,1,0,0,0
"059502801",1,1,1,1,0,1,0
"059503201",0,0,0,0,0,0,0
"059503501",1,0,0,0,0,0,0
"059503801",0,0,0,0,0,0,0
"059504101",0,0,0,0,0,0,0
"059504701",1,0,1,0,0,1,0
"059505101",0,0,0,0,0,0,0
"059505401",1,0,0,0,0,0,0
"059505701",0,0,0,0,0,0,0
"059506001",1,1,0,0,0,0,0
"059506201",1,1,1,1,1,1,0
"059506501",1,0,0,0,0,0,0
"059506901",1,0,0,0,0,0,0
"059507201",1,0,1,0,0,0,0
"059600101",0,0,0,0,0,0,0
"059600201",0,0,0,0,0,0,0
"059600301",0,0,0,0,0,0,0
"059600401",0,1,0,0,0,0,0
"059600501",0,0,1,0,0,1,0
"059600601",0,0,0,0,0,0,0
"059600701",0,0,0,0,0,0,0
"059600801",0,0,0,0,0,0,0
"059602601",0,0,0,0,0,1,0
"059602801",0,0,0,0,0,0,0
"059602901",0,1,0,0,0,0,0
"059603001",0,0,0,0,0,0,0
"059603101",0,0,0,0,0,0,0
"059603201",0,0,0,0,0,0,0
"059603301",0,0,0,0,0,0,0
"059604901",0,0,0,0,0,0,0
"059605001",0,0,0,0,0,0,0
"059605101",0,0,0,0,0,0,0
"059605301",0,0,0,0,0,0,0
"059605401",0,0,0,0,0,0,0
"059605501",0,0,0,0,0,0,0
"059605601",0,0,0,0,0,0,0
"059606601",0,0,0,0,0,0,0
"059606701",0,1,0,0,0,0,0
"059606801",0,0,0,0,0,0,0
"059606901",0,1,0,1,0,0,0
"059607001",0,0,0,0,0,0,0
"059607101",0,1,0,0,0,0,0
"059607201",0,0,0,0,0,0,0
"059700201",0,0,0,0,0,0,0
"059700501",0,0,0,0,0,0,0
"059700901",0,1,0,0,0,0,0
"059701301",0,1,0,0,0,0,0
"059701701",0,1,0,0,0,0,0
"059702101",0,0,0,0,0,0,0
"059702501",0,0,0,0,0,0,0
"059702901",0,1,1,0,0,0,0
"059703401",0,0,0,0,0,0,0
"059703801",1,0,0,0,0,0,0
"059704201",0,0,0,0,0,0,0
"059704601",0,0,0,0,0,0,0
"059705001",0,0,0,0,0,0,0
"059705401",1,0,0,0,0,0,0
"059705801",0,0,0,0,0,0,0
"059706201",0,1,0,0,0,0,0
"059706601",0,0,0,0,0,0,0
"059707001",0,0,0,0,0,0,0
"059707401",0,0,1,0,0,0,0
"059708201",0,0,0,0,0,0,0
"059709001",0,0,0,0,0,0,0
"059709401",1,1,0,0,0,0,0
"059709901",0,0,0,0,0,0,0
"059710301",0,0,1,0,0,0,0
"059710801",0,0,0,0,0,0,0
"059711101",0,0,0,0,0,0,0
"059711501",0,0,0,0,0,0,0
"059711901",0,0,0,0,0,0,0
"059712301",1,1,0,0,0,0,0
"059800901",0,0,0,0,0,0,0
"059801101",0,0,0,0,0,0,0
"059801201",0,0,0,0,0,0,0
"059801301",0,0,0,0,0,0,0
"059801401",0,0,0,0,0,0,0
"059801501",0,0,0,0,0,0,0
"059801601",0,0,0,0,0,0,0
"059802501",0,0,0,0,0,0,0
"059802601",0,0,0,0,0,0,0
"059802701",0,0,0,0,0,0,0
"059802801",1,1,0,0,1,1,0
"059802901",0,0,0,0,0,0,0
"059803001",0,0,0,0,0,0,0
"059803101",1,0,0,0,0,0,0
"059803201",0,0,1,0,0,0,0
"059804301",0,1,0,0,1,0,0
"059804401",0,0,0,0,0,0,0
"059804501",0,0,0,0,0,0,0
"059804601",0,0,0,0,0,0,0
"059804701",1,0,0,0,0,0,0
"059804801",0,0,0,0,0,0,0
"059804901",0,0,0,0,0,0,0
"059805701",0,0,0,0,0,0,0
"059805801",0,1,0,0,1,0,0
"059805901",0,0,0,0,0,0,0
"059806101",0,0,0,0,0,0,0
"059806201",0,0,0,0,0,0,0
"059806301",0,0,0,0,0,0,0
"059806401",0,0,0,0,0,0,0
"059900901",0,0,0,0,0,0,0
"059902101",0,0,0,0,0,0,0
"059902701",0,0,0,0,1,0,0
"059903301",0,0,0,0,0,0,0
"059903901",0,0,0,0,0,0,0
"059904501",0,0,0,0,0,0,0
"059905101",0,0,0,0,0,0,0
"059905701",0,0,0,0,0,0,0
"059906301",0,0,0,0,0,0,0
"059906901",0,0,0,0,0,0,0
"059907601",0,0,0,0,0,0,0
"059908801",0,0,0,0,1,0,0
"059909401",1,0,0,0,1,0,0
"059910001",0,0,0,0,1,0,0
"059910601",0,0,0,0,0,0,0
"059911201",0,0,0,0,0,0,0
"059911801",0,1,1,0,0,0,0
"059912401",0,0,0,0,0,0,0
"059913001",0,0,0,0,0,0,0
"059913601",0,0,0,0,0,0,0
"060000901",0,0,0,0,0,0,0
"060001001",0,1,0,0,0,0,0
"060001101",1,0,0,0,0,0,0
"060001201",0,0,0,0,0,0,0
"060001301",0,0,0,0,0,0,0
"060001401",0,0,0,0,1,0,0
"060001501",0,0,0,0,1,0,0
"060001601",0,0,0,0,0,0,0
"060003001",0,0,0,0,0,0,0
"060003101",0,0,0,0,0,0,0
"060003201",0,1,0,0,0,0,0
"060003301",0,0,0,0,1,0,0
"060003401",0,0,0,0,0,0,0
"060003501",0,0,0,0,0,0,0
"060003601",1,0,0,0,0,0,0
"060005401",1,0,0,0,0,0,0
"060005501",1,0,0,0,0,0,0
"060005601",0,0,0,0,0,0,0
"060005701",0,0,0,0,1,0,0
"060005801",1,0,1,0,0,0,0
"060006001",1,0,0,0,1,0,0
"060006101",1,0,0,0,0,0,0
"060007801",0,0,0,0,0,0,0
"060007901",0,0,0,0,0,0,0
"060008001",0,0,0,0,0,0,0
"060008101",0,0,0,0,0,0,0
"060008301",1,0,0,0,0,0,0
"060008401",0,0,0,0,0,0,0
"060008501",0,0,0,0,0,0,0
"060101801",0,0,0,0,0,0,0
"060101901",0,0,0,0,0,0,0
"060102001",0,0,0,0,0,0,0
"060102201",1,1,0,0,1,1,0
"060102301",0,0,0,0,0,0,0
"060102401",0,0,0,0,0,0,0
"060102501",0,0,0,0,0,0,0
"060106601",0,0,0,0,1,0,0
"060106701",1,0,0,0,1,0,0
"060106801",0,0,0,0,0,0,0
"060106901",0,0,0,0,0,0,0
"060107001",0,0,0,0,0,0,0
"060107101",0,0,0,0,0,0,0
"060107201",0,0,0,0,0,0,0
"060107301",0,0,0,0,0,0,0
"060107401",0,0,1,1,1,0,0
"060111601",0,0,0,0,0,0,0
"060111701",0,0,0,0,1,1,0
"060111801",0,0,0,0,0,0,0
"060111901",0,1,0,0,0,0,0
"060200301",0,0,0,0,0,0,0
"060200901",0,1,0,0,0,0,0
"060201201",0,0,1,0,0,0,0
"060201601",0,0,0,0,0,0,0
"060201901",0,0,0,0,0,0,0
"060202201",0,0,0,0,0,0,0
"060202501",0,0,1,1,0,0,0
"060202801",0,0,0,0,0,0,0
"060203101",0,0,0,0,0,0,0
"060203401",0,0,0,0,0,0,0
"060203701",0,0,0,0,0,1,0
"060204101",0,0,0,0,0,0,0
"060204401",1,0,0,0,0,0,0
"060204701",0,0,0,0,0,0,0
"060205001",0,0,0,0,0,0,0
"060205301",0,0,0,0,0,0,0
"060205601",0,0,0,0,0,0,0
"060205901",0,0,0,0,0,0,0
"060206201",0,0,0,0,0,0,0
"060206601",0,0,0,0,0,0,0
"060207101",1,0,0,0,0,0,0
"060207401",0,0,0,0,0,0,0
"060300201",0,0,0,0,0,0,0
"060300202",0,0,0,1,0,0,0
"060300601",0,0,0,0,0,0,0
"060301001",0,0,0,0,0,0,0
"060301501",0,0,0,0,0,0,0
"060302301",0,0,0,0,0,0,0
"060302701",0,0,0,0,0,0,0
"060303101",0,0,1,0,0,0,0
"060303601",0,0,0,0,0,0,0
"060304001",0,0,0,0,0,0,0
"060304401",0,0,0,0,0,0,0
"060304801",0,0,0,0,0,0,0
"060305301",0,0,0,0,0,0,0
"060305601",1,0,0,0,0,0,0
"060306001",0,0,0,0,0,0,0
"060306401",1,0,0,0,1,1,0
"060306801",0,0,0,0,0,0,0
"060307301",0,0,0,0,0,0,0
"060307701",0,0,0,0,0,0,0
"060308101",0,0,0,0,0,0,0
"060308501",1,0,1,1,0,0,1
"060308502",0,0,0,0,0,0,0
"060308901",0,0,0,0,0,0,0
"060309401",0,0,0,0,0,0,0
"060402501",0,0,0,0,1,0,0
"060402601",1,0,0,0,0,0,0
"060402701",0,0,0,0,0,0,0
"060402801",0,0,0,0,0,0,0
"060402901",1,0,0,0,0,0,0
"060403001",0,1,0,0,1,0,0
"060403101",0,0,0,0,0,0,0
"060403901",0,0,0,0,1,0,0
"060405701",0,0,0,0,0,0,0
"060405801",0,0,0,0,0,0,0
"060405901",0,0,0,0,0,0,0
"060406001",0,0,0,0,0,0,0
"060406101",0,0,0,0,0,0,0
"060406102",0,0,0,0,0,0,0
"060406201",0,0,0,0,1,1,0
"060406301",0,0,0,0,0,0,0
"060406401",0,1,0,0,0,0,0
"060409601",0,0,0,0,0,0,0
"060409701",1,0,0,0,0,0,0
"060409901",0,0,0,0,0,0,0
"060410001",0,0,0,0,0,0,0
"060410101",0,1,0,0,0,0,0
"060501001",0,0,0,0,1,0,0
"060501101",0,0,0,0,1,0,0
"060501201",0,1,0,0,0,0,0
"060501301",0,0,0,0,1,0,0
"060501401",0,1,0,0,1,0,0
"060501501",0,0,0,0,1,0,0
"060501601",0,0,0,0,0,0,0
"060504101",0,0,0,0,0,0,0
"060504201",0,0,0,0,1,0,0
"060504401",0,0,0,0,0,0,0
"060504501",0,1,0,1,1,0,0
"060504601",0,0,0,0,0,0,0
"060504701",0,0,0,0,0,0,0
"060504801",0,0,0,0,0,0,0
"060507201",0,0,0,0,0,0,0
"060507301",0,0,0,0,1,0,0
"060508101",1,0,0,0,1,0,0
"060508201",0,0,0,0,0,0,0
"060508301",0,0,0,0,0,0,0
"060508401",0,0,0,0,0,0,0
"060509201",0,0,0,0,0,0,0
"060600101",0,0,0,0,0,0,0
"060600201",0,0,0,0,0,0,0
"060600301",0,0,0,0,0,0,0
"060600401",0,0,0,0,0,0,0
"060600501",0,0,0,0,0,0,0
"060600601",0,0,0,0,0,0,0
"060600701",0,0,0,0,0,0,0
"060600801",0,0,0,0,0,0,0
"060602501",1,0,0,0,1,0,0
"060602601",0,0,0,1,1,1,0
"060602701",0,0,0,0,1,0,0
"060602801",0,0,0,0,0,0,0
"060602901",0,0,0,0,1,0,1
"060603001",0,0,0,0,1,0,0
"060603101",0,0,0,0,1,0,0
"060603201",1,1,0,0,1,0,0
"060605601",0,0,0,0,1,0,0
"060605701",0,0,0,0,0,0,0
"060605801",0,0,0,0,0,0,0
"060605901",0,0,0,0,0,0,0
"060606001",0,0,0,0,1,0,0
"060606101",0,0,0,0,1,0,0
"060607701",0,0,0,0,0,0,0
"060702401",0,0,0,0,0,0,0
"060702501",0,0,0,0,1,0,0
"060702601",1,0,0,0,0,0,0
"060702701",0,0,0,0,0,0,0
"060702801",0,1,0,0,0,0,0
"060702901",0,1,0,0,1,1,0
"060703001",0,0,0,0,0,0,0
"060703101",0,0,0,0,0,0,0
"060705501",0,0,1,1,0,1,0
"060705601",0,0,0,0,0,0,0
"060705701",0,0,0,0,0,0,0
"060705801",0,0,0,0,0,0,0
"060705802",0,0,0,0,0,0,0
"060705901",0,0,0,0,0,0,0
"060706001",0,0,0,0,0,0,0
"060706101",0,0,0,0,0,0,0
"060706201",0,0,0,0,0,0,0
